trip_id,train_number,route_name,headsign,direction_id,service_id,service_date,stop_sequence,stop_name,stop_gtfs_id,stop_code,platform,scheduled_arrival,scheduled_departure,realtime_arrival,realtime_departure,arrival_delay,departure_delay,realtime_state,scheduled_arrival_time,scheduled_departure_time,realtime_arrival_time,realtime_departure_time,collection_timestamp,data_source,collector_version,stop_lat,stop_lon,weather_temp,weather_feels_like,weather_temp_min,weather_temp_max,weather_pressure,weather_humidity,weather_wind_speed,weather_precipitation
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,8,Nagykőrös,1:005517095_0,,,20880,20940,20880,20940,0,0,SCHEDULED,05:48:00,05:49:00,05:48:00,05:49:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,9,Cegléd,1:005513722_0,,,21720,21780,21720,21780,0,0,SCHEDULED,06:02:00,06:03:00,06:02:00,06:03:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,10,Üllő,1:005513649_0,,,23400,23460,23400,23460,0,0,SCHEDULED,06:30:00,06:31:00,06:30:00,06:31:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.390833,19.348889,0.14,-3.41,0.12,0.99,1012,93,3.09,0.0
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,11,Ferihegy,1:005513615_0,,,24000,24060,24000,24060,0,0,SCHEDULED,06:40:00,06:41:00,06:40:00,06:41:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,12,Kőbánya-Kispest,1:005510173_0,,,24420,24480,24420,24480,0,0,SCHEDULED,06:47:00,06:48:00,06:47:00,06:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,13,Zugló,1:005510090_0,,,24900,24960,24900,24960,0,0,SCHEDULED,06:55:00,06:56:00,06:55:00,06:56:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28520908,719 NAPFÉNY InterCity,IC NAPFÉNY,Budapest-Nyugati,,1:2261,2026-02-02,14,Budapest-Nyugati,1:005510033_0,,,25440,25440,25440,25440,0,0,SCHEDULED,07:04:00,07:04:00,07:04:00,07:04:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,31800,31800,31800,31800,0,0,SCHEDULED,08:50:00,08:50:00,08:50:00,08:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,32160,32220,32160,32220,0,0,SCHEDULED,08:56:00,08:57:00,08:56:00,08:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,32700,32760,32700,32760,0,0,SCHEDULED,09:05:00,09:06:00,09:05:00,09:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,33060,33120,33060,33120,0,0,SCHEDULED,09:11:00,09:12:00,09:11:00,09:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,35160,35280,35160,35280,0,0,SCHEDULED,09:46:00,09:48:00,09:46:00,09:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,35940,36000,35940,36000,0,0,SCHEDULED,09:59:00,10:00:00,09:59:00,10:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,36600,36660,36600,36660,0,0,SCHEDULED,10:10:00,10:11:00,10:10:00,10:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,37620,37800,37620,37800,0,0,SCHEDULED,10:27:00,10:30:00,10:27:00,10:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,38940,39000,38940,39000,0,0,SCHEDULED,10:49:00,10:50:00,10:49:00,10:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,39600,39660,39600,39660,0,0,SCHEDULED,11:00:00,11:01:00,11:00:00,11:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
1:28521558,722 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,10,Szeged,1:005517228_0,,,40560,40560,40560,40560,0,0,SCHEDULED,11:16:00,11:16:00,11:16:00,11:16:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.239722,20.143056,-1.05,-5.27,-1.05,-1.05,1013,93,3.6,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,35400,35400,35400,35400,0,0,SCHEDULED,09:50:00,09:50:00,09:50:00,09:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,35760,35820,35760,35820,0,0,SCHEDULED,09:56:00,09:57:00,09:56:00,09:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,36300,36360,36300,36360,0,0,SCHEDULED,10:05:00,10:06:00,10:05:00,10:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,36660,36720,36660,36720,0,0,SCHEDULED,10:11:00,10:12:00,10:11:00,10:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,38760,38880,38760,38880,0,0,SCHEDULED,10:46:00,10:48:00,10:46:00,10:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,39540,39600,39540,39600,0,0,SCHEDULED,10:59:00,11:00:00,10:59:00,11:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,40200,40260,40200,40260,0,0,SCHEDULED,11:10:00,11:11:00,11:10:00,11:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,41220,41400,41220,41400,0,0,SCHEDULED,11:27:00,11:30:00,11:27:00,11:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,42540,42600,42540,42600,0,0,SCHEDULED,11:49:00,11:50:00,11:49:00,11:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,43200,43260,43200,43260,0,0,SCHEDULED,12:00:00,12:01:00,12:00:00,12:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
1:28521560,732 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,10,Szeged,1:005517228_0,,,44160,44160,44160,44160,0,0,SCHEDULED,12:16:00,12:16:00,12:16:00,12:16:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.239722,20.143056,-1.05,-5.27,-1.05,-1.05,1013,93,3.6,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,39000,39000,39000,39000,0,0,SCHEDULED,10:50:00,10:50:00,10:50:00,10:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,39360,39420,39360,39420,0,0,SCHEDULED,10:56:00,10:57:00,10:56:00,10:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,39900,39960,39900,39960,0,0,SCHEDULED,11:05:00,11:06:00,11:05:00,11:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,40260,40320,40260,40320,0,0,SCHEDULED,11:11:00,11:12:00,11:11:00,11:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,42360,42480,42360,42480,0,0,SCHEDULED,11:46:00,11:48:00,11:46:00,11:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,43140,43200,43140,43200,0,0,SCHEDULED,11:59:00,12:00:00,11:59:00,12:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,43800,43860,43800,43860,0,0,SCHEDULED,12:10:00,12:11:00,12:10:00,12:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,44820,45000,44820,45000,0,0,SCHEDULED,12:27:00,12:30:00,12:27:00,12:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,46140,46200,46140,46200,0,0,SCHEDULED,12:49:00,12:50:00,12:49:00,12:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,46800,46860,46800,46860,0,0,SCHEDULED,13:00:00,13:01:00,13:00:00,13:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
1:28521561,704 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,10,Szeged,1:005517228_0,,,47760,47760,47760,47760,0,0,SCHEDULED,13:16:00,13:16:00,13:16:00,13:16:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.239722,20.143056,-1.05,-5.27,-1.05,-1.05,1013,93,3.6,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,46200,46200,46200,46200,0,0,SCHEDULED,12:50:00,12:50:00,12:50:00,12:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,46560,46620,46560,46620,0,0,SCHEDULED,12:56:00,12:57:00,12:56:00,12:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,47100,47160,47100,47160,0,0,SCHEDULED,13:05:00,13:06:00,13:05:00,13:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,47460,47520,47460,47520,0,0,SCHEDULED,13:11:00,13:12:00,13:11:00,13:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,49560,49680,49560,49680,0,0,SCHEDULED,13:46:00,13:48:00,13:46:00,13:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,50340,50400,50340,50400,0,0,SCHEDULED,13:59:00,14:00:00,13:59:00,14:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,51000,51060,51000,51060,0,0,SCHEDULED,14:10:00,14:11:00,14:10:00,14:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,52020,52200,52020,52200,0,0,SCHEDULED,14:27:00,14:30:00,14:27:00,14:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,53340,53400,53340,53400,0,0,SCHEDULED,14:49:00,14:50:00,14:49:00,14:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,54000,54060,54000,54060,0,0,SCHEDULED,15:00:00,15:01:00,15:00:00,15:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
1:28521562,724 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,10,Szeged,1:005517228_0,,,54960,54960,54960,54960,0,0,SCHEDULED,15:16:00,15:16:00,15:16:00,15:16:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.239722,20.143056,-1.05,-5.27,-1.05,-1.05,1013,93,3.6,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,53400,53400,53400,53400,0,0,SCHEDULED,14:50:00,14:50:00,14:50:00,14:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,53760,53820,53760,53820,0,0,SCHEDULED,14:56:00,14:57:00,14:56:00,14:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,54300,54360,54300,54360,0,0,SCHEDULED,15:05:00,15:06:00,15:05:00,15:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,54660,54720,54660,54720,0,0,SCHEDULED,15:11:00,15:12:00,15:11:00,15:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,56760,56880,56760,56880,0,0,SCHEDULED,15:46:00,15:48:00,15:46:00,15:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,57540,57600,57540,57600,0,0,SCHEDULED,15:59:00,16:00:00,15:59:00,16:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,58200,58260,58200,58260,0,0,SCHEDULED,16:10:00,16:11:00,16:10:00,16:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,59220,59400,59220,59400,0,0,SCHEDULED,16:27:00,16:30:00,16:27:00,16:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,60540,60600,60540,60600,0,0,SCHEDULED,16:49:00,16:50:00,16:49:00,16:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,61200,61260,61200,61260,0,0,SCHEDULED,17:00:00,17:01:00,17:00:00,17:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
1:28521564,706 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,10,Szeged,1:005517228_0,,,62160,62160,62160,62160,0,0,SCHEDULED,17:16:00,17:16:00,17:16:00,17:16:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.239722,20.143056,-1.05,-5.27,-1.05,-1.05,1013,93,3.6,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,0,Budapest-Nyugati,1:005510033_0,,,64200,64200,64200,64200,0,0,SCHEDULED,17:50:00,17:50:00,17:50:00,17:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.510833,19.0575,0.68,-2.76,0.21,1.51,1012,95,3.09,0.25
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,1,Zugló,1:005510090_0,,,64560,64620,64560,64620,0,0,SCHEDULED,17:56:00,17:57:00,17:56:00,17:57:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.511389,19.101389,0.66,-2.78,0.21,1.51,1012,94,3.09,0.25
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,2,Kőbánya-Kispest,1:005510173_0,,,65100,65160,65100,65160,0,0,SCHEDULED,18:05:00,18:06:00,18:05:00,18:06:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.463889,19.149444,0.43,-3.06,0.16,1.45,1012,94,3.09,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,3,Ferihegy,1:005513615_0,,,65460,65520,65460,65520,0,0,SCHEDULED,18:11:00,18:12:00,18:11:00,18:12:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.437222,19.223889,0.25,-3.28,0.08,0.95,1012,94,3.09,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,4,Cegléd,1:005513722_0,,,67560,67680,67560,67680,0,0,SCHEDULED,18:46:00,18:48:00,18:46:00,18:48:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.182778,19.806111,0.54,-1.97,-0.1,0.57,1013,92,2.12,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,5,Nagykőrös,1:005517095_0,,,68340,68400,68340,68400,0,0,SCHEDULED,18:59:00,19:00:00,18:59:00,19:00:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,47.038333,19.76,-0.03,-4.4,-0.2,-0.03,1013,80,4.12,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,6,Kecskemét,1:005517111_0,,,69000,69060,69000,69060,0,0,SCHEDULED,19:10:00,19:11:00,19:10:00,19:11:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.913889,19.700833,0.33,-3.96,-0.69,0.58,1013,83,4.12,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,7,Kiskunfélegyháza,1:005517137_0,,,70020,70200,70020,70200,0,0,SCHEDULED,19:27:00,19:30:00,19:27:00,19:30:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.7067,19.83474,-0.59,-4.86,-0.59,0.08,1013,87,3.8,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,8,Kistelek,1:005517160_0,,,71340,71400,71340,71400,0,0,SCHEDULED,19:49:00,19:50:00,19:49:00,19:50:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.466944,19.966944,-1.08,-5.47,-1.08,-0.51,1013,93,3.81,0.0
1:28521566,736 NAPFÉNY InterCity,IC NAPFÉNY,Szeged,,1:2261,2026-02-02,9,Szatymaz,1:005517186_0,,,72000,72060,72000,72060,0,0,SCHEDULED,20:00:00,20:01:00,20:00:00,20:01:00,2026-02-02 10:10:48.767851,mav_graphql_api,1.0,46.345621,20.04374,-1.06,-5.27,-1.06,-1.06,1013,93,3.58,0.0
